pebble_id,initial_x,initial_y,initial_z,initial_radius_xy,height_bin,event_count,total_new_broken_bonds,first_event_timestep,first_event_top_displacement_mm,first_event_force_N,last_event_top_displacement_mm
299,0.00099606,0.0047282,0.0024307,0.004831977934924786,4,0,0,,,,
300,-0.00248211,0.00500004,0.00243082,0.005582228054612244,4,0,0,,,,
301,0.0016841,0.00400263,0.0024391,0.004342492340453809,4,0,0,,,,
302,-0.0027927,-0.00170007,0.00244235,0.0032694665153354912,4,0,0,,,,
303,-0.00397708,-0.000859829,0.00245266,0.004068964393508624,4,0,0,,,,
304,0.00195789,0.00500004,0.00245879,0.005369705136569419,4,0,0,,,,
305,0.0023695,0.00101906,0.00245957,0.00257934362456808,4,0,0,,,,
306,0.000217073,0.000586554,0.00246167,0.0006254328758907705,4,0,0,,,,
307,-0.00497704,0.00402438,0.00247041,0.006400512600253202,4,0,0,,,,
308,0.00212072,-0.0023217,0.00247241,0.003144478368251243,4,0,0,,,,
309,0.000172814,-0.00320788,0.0024842,0.003212531520934231,4,0,0,,,,
310,0.00416196,-0.00159886,0.00249135,0.004458504720329452,4,0,0,,,,
311,0.00500007,-0.000962683,0.00249311,0.005091901271960111,4,0,0,,,,
312,-0.00500004,-0.00205009,0.00250397,0.005404004904670239,5,0,0,,,,
313,0.000772232,-0.00240806,0.00250753,0.0025288525511433044,5,0,0,,,,
