pebble_id,proxy_atom_id,x,y,z,radius,source_timestep
34,343,-0.00460912,-0.00407894,0.000499671,0.0005,350000
35,40,0.00499903,-0.00163537,0.000499679,0.0005,350000
36,36,-0.000369556,-0.00392552,0.000499704,0.0005,350000
37,99,0.00229579,-0.00500009,0.000499707,0.0005,350000
38,189,0.00244182,0.00081401,0.000499707,0.0005,350000
39,431,-0.000986729,0.00250951,0.000499707,0.0005,350000
40,29,0.00500012,0.00256144,0.00049971,0.0005,350000
41,145,-0.00208223,-0.00280796,0.000499735,0.0005,350000
42,89,0.00500006,0.00131632,0.00049974,0.0005,350000
43,57,0.00241512,-0.00396233,0.000499745,0.0005,350000
44,27,0.000750982,-0.00299369,0.000499747,0.0005,350000
45,16,0.00143515,-0.00222573,0.000499751,0.0005,350000
46,232,-0.00311987,-0.00276695,0.000499755,0.0005,350000
47,188,-0.0030481,-0.00149735,0.000499756,0.0005,350000
48,141,-0.00498886,0.0019719,0.000499757,0.0005,350000
49,326,-0.00410801,0.000499717,0.000499761,0.0005,350000
50,113,0.000239648,-0.00213318,0.000499762,0.0005,350000
51,14,0.00309143,-0.0032261,0.000499765,0.0005,350000
52,195,-0.00500039,-0.00297408,0.00049977,0.0005,350000
53,49,0.000170814,0.00194279,0.000499776,0.0005,350000
54,211,-0.00360946,-0.00410143,0.000499786,0.0005,350000
55,276,0.00500024,-0.00499998,0.000499791,0.0005,350000
56,166,-0.000473322,1.24726e-05,0.000499806,0.0005,350000
57,138,-0.0024538,0.00143835,0.00049981,0.0005,350000
58,81,0.00103588,0.00500015,0.000499815,0.0005,350000
59,132,0.00234323,0.00378177,0.000499818,0.0005,350000
60,267,0.00318561,0.00450623,0.000499829,0.0005,350000
61,164,-0.00500003,-0.00500008,0.000499834,0.0005,350000
62,90,-0.00301877,0.00362682,0.000499834,0.0005,350000
63,223,-0.00214908,0.004157,0.000499834,0.0005,350000
64,125,0.00394635,-0.000501566,0.000499849,0.0005,350000
65,54,-0.00268624,0.00500022,0.000499851,0.0005,350000
66,8,0.00500009,0.00481479,0.000499854,0.0005,350000
67,134,-0.00358507,0.00143446,0.000499855,0.0005,350000
68,67,-0.00426223,0.00274695,0.000499855,0.0005,350000
69,110,-0.000301773,0.00345756,0.000499858,0.0005,350000
70,115,0.0042173,0.00193837,0.000499868,0.0005,350000
71,263,-0.00133513,0.000519047,0.00049987,0.0005,350000
72,213,0.00244929,0.00276716,0.000499885,0.0005,350000
73,92,-0.00404813,-0.00134034,0.00049989,0.0005,350000
74,21,0.00499996,-0.00400005,0.000499899,0.0005,350000
75,233,-0.00164863,0.00329124,0.000499905,0.0005,350000
76,120,0.00229545,0.00496178,0.000499906,0.0005,350000
77,131,0.00244612,-0.00232106,0.000499907,0.0005,350000
78,85,-0.00207752,0.00238764,0.000499915,0.0005,350000
79,248,-0.00313586,-0.00498215,0.00049992,0.0005,350000
80,9,-0.00182706,-0.00419691,0.000499921,0.0005,350000
81,212,0.00411512,-0.00351461,0.000499921,0.0005,350000
82,265,-0.00500007,-0.00103222,0.000499921,0.0005,350000
83,360,-0.00267984,-0.00366725,0.000499931,0.0005,350000
84,86,0.00385433,-0.00254751,0.000499935,0.0005,350000
85,149,-0.00125819,-0.00337449,0.000499937,0.0005,350000
86,175,0.00338738,-0.00420716,0.000499939,0.0005,350000
87,74,0.0049567,-0.00295167,0.000499939,0.0005,350000
88,318,-0.000657396,-0.0025751,0.000499939,0.0005,350000
89,52,0.00195925,-0.00136603,0.000499939,0.0005,350000
90,31,-0.00207759,-0.00125208,0.000499939,0.0005,350000
91,159,0.0049509,-0.000631784,0.000499939,0.0005,350000
92,66,0.00156953,-0.000444859,0.000499939,0.0005,350000
93,73,0.00468133,0.000337119,0.000499939,0.0005,350000
94,229,0.00146681,0.000576025,0.000499939,0.0005,350000
95,22,0.00352672,0.00354837,0.000499939,0.0005,350000
96,10,-0.00499931,0.00499686,0.000499939,0.0005,350000
97,275,-0.000416444,0.00499766,0.000499939,0.0005,350000
98,60,0.00403511,0.00500004,0.00068514,0.0005,350000
99,45,-0.00485942,-0.00200318,0.000692581,0.0005,350000
100,293,0.00146121,0.00414596,0.000798372,0.0005,350000
101,150,-0.00121287,-0.000581866,0.000818007,0.0005,350000
102,235,0.000344895,0.000470928,0.000846075,0.0005,350000
103,7,-0.00390805,-0.00226455,0.000854949,0.0005,350000
104,171,-0.00406791,-0.00500009,0.000861715,0.0005,350000
105,70,0.0009325,0.00134841,0.000867972,0.0005,350000
